Index,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASVTotalReads,Sample,Reads,SampleTotalReads
303,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg006,81,2003
304,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg008,19,3687
305,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg009,663,3040
306,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg010,515,4077
307,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg011,90,1652
308,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg013,10927,11775
309,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg014,34,12426
310,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg015,1691,4976
311,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg016,8,2777
312,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg017,10,437
313,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg018,12,1161
314,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bg019,45,620
315,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bi003,610,16031
316,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bi004,9765,16615
317,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bi006,441,3862
318,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,Bi007,941,5970
321,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,KLS0244,409,9360
322,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,KLS0246,1028,3233
323,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,KLS0253,604,10099
324,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,KLS0254,84,5585
325,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,KLS0256,140,6456
327,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,SCA0009,11360,14600
328,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Dipsacales_4199,f__Caprifoliaceae_4200,g__Lonicera_49606,s__Lonicera maackii_51255,62138,SCA0010,9297,11500
329,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Ba002,15,5843
330,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb001,10901,12686
331,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb002,15204,17920
332,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb003,173,20886
333,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb005,13,9485
334,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb010,13,2199
335,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb011,86,3914
336,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb013,111,5097
337,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,Bb019,19,16131
340,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0007,12,5097
341,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0095,28,18048
342,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0134,20,9671
343,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0137,1010,17127
344,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0139,21,8704
345,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0150,22,6269
346,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0156,103,22161
347,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0159,18,15892
348,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0169,47,13848
349,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0201,16561,20647
350,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0205,4048,8580
351,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0225,12,13061
352,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0254,3594,5585
353,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0256,3091,6456
354,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,KLS0259,63,13930
355,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,SCA0009,145,14600
356,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Malpighiales_3646,f__Violaceae_24921,g__Viola_13757,s__Viola chaerophylloides_116758,55515,SCA0013,61,15619
382,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Ba002,1998,5843
383,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb002,13,17920
384,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb003,3013,20886
385,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb004,376,16568
386,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb005,134,9485
387,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb011,102,3914
388,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb012,5342,20109
389,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb013,3102,5097
390,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb014,775,12842
391,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb015,218,5575
392,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb016,25,5204
393,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb021,1245,5131
394,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb022,19,14011
395,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bb023,51,5929
396,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,Bg005,91,9286
397,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0044,45,584
398,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0045,795,14281
399,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0134,204,9671
400,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0137,7990,17127
401,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0169,3730,13848
402,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0170,2677,8583
403,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0225,2171,13061
404,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0244,2880,9360
405,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0246,202,3233
406,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0256,179,6456
407,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0259,69,13930
408,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,KLS0263,119,1330
409,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,SCA0009,720,14600
410,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,SCA0010,199,11500
411,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Glechoma_21766,s__Glechoma hederacea_28509,38773,SCA0013,289,15619
412,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb003,58,20886
413,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb005,28,9485
414,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb010,807,2199
415,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb011,1332,3914
416,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb014,140,12842
417,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb015,3915,5575
418,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb016,67,5204
419,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb017,976,5379
420,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb018,1318,4683
421,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb019,29,16131
422,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb020,130,19846
423,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb021,25,5131
424,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb022,6,14011
425,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bb023,19,5929
426,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bf001,24,16028
427,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bg002,921,3172
428,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bg003,1549,2451
429,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,Bg004,6913,7480
431,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,KLS0071,9636,9895
432,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,KLS0106,6398,10127
433,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,KLS0119,83,10030
434,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,KLS0137,10,17127
435,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,KLS0254,23,5585
436,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,KLS0259,23,13930
437,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Rosaceae_3745,NA,NA,34522,SCA0013,26,15619
438,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Ba001,25,2683
439,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Ba002,420,5843
440,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Ba003,7,7290
441,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb003,28,20886
442,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb011,215,3914
443,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb012,191,20109
444,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb013,337,5097
445,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb014,238,12842
446,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb015,101,5575
447,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb018,52,4683
448,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb021,740,5131
449,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb022,29,14011
450,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb023,8,5929
451,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb024,38,14725
452,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bb025,9,475
453,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bf001,431,16028
454,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bg001,27,312
455,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bg002,247,3172
456,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bg003,161,2451
457,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bg004,78,7480
458,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bg005,117,9286
459,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus banksiana_3353,29249,Bg006,419,2003
